 time_avg;time_std;success_avg;success_std;time_per_iter_avg;time_per_iter_std;iter_avg;iter_std
1.63518	1.81569	0.49	0.4999	0.0108044	0.0110361	74.97	86.1534	
18.7797	2.69639	0.99	0.0994987	0.155757	0.0157821	119.44	17.7563	
241.936	10.2858	1	0	1.99654	0.00566287	121.18	5.20073	
5635.77	146.042	1	0	43.0181	0.196242	131.01	3.37785	
106876	1371.03	1	0	783.142	1.38102	136.47	1.71146	
