 time_avg;time_std;success_avg;success_std;time_per_iter_avg;time_per_iter_std;iter_avg;iter_std
1395.22	565.825	0.92	0.271293	9.64015	2.88588	132.88	52.3462	
1232.42	89.3181	1	0	10.4592	0.0913198	117.83	8.47473	
1428.22	57.2747	1	0	12.024	0.034156	118.78	4.7214	
4615.28	113.742	1	0	35.791	0.152771	128.95	3.0899	
54283.5	483.991	1	0	402.637	1.57542	134.82	1.09891	
