 time_avg;time_std;success_avg;success_std;time_per_iter_avg;time_per_iter_std;iter_avg;iter_std
9167.1	215.644	1	0	76.6478	0.261695	119.6	2.77128	
10632	220.278	1	0	76.5555	0.20852	138.88	2.87847	
13581.8	705.436	1	0	76.5765	0.192381	177.36	9.15808	
72211.1	151054	1	0	76.4579	0.154866	944.41	1975.12	
