 time_avg;time_std;success_avg;success_std;time_per_iter_avg;time_per_iter_std;iter_avg;iter_std
5596.29	136.81	1	0	45.9389	0.140173	121.82	2.94747	
6290.85	116.836	1	0	45.8957	0.141066	137.07	2.59713	
8170.62	403.844	1	0	45.8151	0.116291	178.34	8.82635	
40896.1	71502.5	1	0	45.6331	0.0554647	896.56	1569.24	
