 time_avg;time_std;success_avg;success_std;time_per_iter_avg;time_per_iter_std;iter_avg;iter_std
6755.97	168.437	1	0	55.9915	0.532718	120.66	2.75398	
7624.09	163.183	1	0	56.0195	0.568082	136.1	2.73313	
9926.45	507.714	1	0	55.9383	0.477748	177.45	8.88412	
44925.6	61823.6	1	0	55.8584	0.271162	804.45	1107.2	
