 time_avg;time_std;success_avg;success_std;time_per_iter_avg;time_per_iter_std;iter_avg;iter_std
107077	1513.1	1	0	783.065	1.17367	136.74	1.88478	
106952	1437.33	1	0	783.189	1.14378	136.56	1.81284	
106637	1488.43	1	0	781.108	2.60312	136.52	1.79711	
106405	1449.75	1	0	778.784	1.55934	136.63	1.82019	
106399	1644.61	1	0	778.673	1.99726	136.64	2.0026	
