 time_avg;time_std;success_avg;success_std;time_per_iter_avg;time_per_iter_std;iter_avg;iter_std
6655.21	229.952	1	0	43.9537	0.748461	151.42	4.75432	
6975.3	226.799	1	0	45.9597	0.132896	151.77	4.91905	
7348	235.045	1	0	48.3993	0.09195	151.82	4.83194	
7731.99	244.862	1	0	50.808	0.0993932	152.18	4.79454	
8505.95	345.096	1	0	56.0025	0.631555	151.88	5.7884	
